"covariateId","covariateName","analysisId","conceptId","covariateValue"
22591,"Cohort_covariate during day -99999 through 0 days relative to index:  Atrial_fibrillation  ",456,-1,-3.74732185463417
16003,"age group:  80 -  84",3,0,3.7155453938365
17003,"age group:  85 -  89",3,0,3.51480588093592
15003,"age group:  75 -  79",3,0,3.32087814443798
22615,"Cohort_covariate during day -99999 through 0 days relative to index:  Dementia  ",456,-1,-3.21990883292779
14003,"age group:  70 -  74",3,0,2.74256679079416
13003,"age group:  65 -  69",3,0,2.62026902168457
11003,"age group:  55 -  59",3,0,2.45549032978489
12003,"age group:  60 -  64",3,0,2.25148758524297
22605,"Cohort_covariate during day -183 through -4 days relative to index:  Coxib  ",456,-1,-2.09700059341772
10003,"age group:  50 -  54",3,0,1.95246798013587
9003,"age group:  45 -  49",3,0,1.7919600443133
22598,"Cohort_covariate during day -183 through -4 days relative to index:  Sex_hormones_modulators  ",456,-1,-1.66462084795739
7003,"age group:  35 -  39",3,0,1.49751463446974
3003,"age group:  15 -  19",3,0,-1.30898428279242
22616,"Cohort_covariate during day -99999 through 0 days relative to index:  Chronic_obstructive_lung_disease  ",456,-1,-0.813514789782319
6003,"age group:  30 -  34",3,0,0.678673666503668
22608,"Cohort_covariate during day -183 through -4 days relative to index:  Hormonal_contraceptives  ",456,-1,0.667682421626917
8003,"age group:  40 -  44",3,0,0.651381256505657
22607,"Cohort_covariate during day -183 through -4 days relative to index:  Tamoxifen  ",456,-1,-0.627493733348335
22609,"Cohort_covariate during day -183 through -4 days relative to index:  Antineoplastic_immunomodulating  ",456,-1,0.61457936672541
22592,"Cohort_covariate during day -99999 through 0 days relative to index:  Asthma  ",456,-1,0.488258505809949
22604,"Cohort_covariate during day -183 through -4 days relative to index:  Corticosteroids  ",456,-1,0.4581533386771
22606,"Cohort_covariate during day -183 through -4 days relative to index:  Antiinflammatory  ",456,-1,0.452517434910135
8507001,"gender = MALE",1,8507,0.423535138646955
22610,"Cohort_covariate during day -183 through -4 days relative to index:  Lipid_modifying_agent  ",456,-1,-0.279098768372374
22618,"Cohort_covariate during day -99999 through 0 days relative to index:  Hypertensive_disorder  ",456,-1,-0.204546067456325
22611,"Cohort_covariate during day -99999 through 0 days relative to index:  Heart_disease  ",456,-1,0.15051326465671
22617,"Cohort_covariate during day -99999 through 0 days relative to index:  Renal_impairment  ",456,-1,0.140505350112234
22613,"Cohort_covariate during day -99999 through 0 days relative to index:  Diabetes_mellitus  ",456,-1,0.127095307014582
22612,"Cohort_covariate during day -99999 through 0 days relative to index:  Obesity  ",456,-1,0.097805639760132
22590,"Cohort_covariate during day -99999 through 0 days relative to index:  Autoimmune_disease  ",456,-1,0.038536583208906
22603,"Cohort_covariate during day -183 through -4 days relative to index:  Antithrombotic_agent  ",456,-1,0.0280904234536236
22614,"Cohort_covariate during day -99999 through 0 days relative to index:  Malignant_neoplastic_disease  ",456,-1,0.00534155650792867
21003,"age group: 105 - 109",3,0,0
19003,"age group:  95 -  99",3,0,0
4003,"age group:  20 -  24",3,0,0
5003,"age group:  25 -  29",3,0,0
20003,"age group: 100 - 104",3,0,0
18003,"age group:  90 -  94",3,0,0
8532001,"gender = FEMALE",1,8532,0
22593,"Cohort_covariate during day -99999 through 0 days relative to index:  Thrombophilia  ",456,-1,0
22594,"Cohort_covariate during day -99999 through 0 days relative to index:  Antiphospholipid_syndrome  ",456,-1,0
