"covariateId","covariateName","analysisId","conceptId","covariateValue"
12003,"age group:  60 -  64",3,0,2.59902862962697
11003,"age group:  55 -  59",3,0,2.35983818385195
10003,"age group:  50 -  54",3,0,2.15036116628525
9003,"age group:  45 -  49",3,0,1.7732605821371
8003,"age group:  40 -  44",3,0,1.48981593272751
7003,"age group:  35 -  39",3,0,1.488988574921
22591,"Cohort_covariate during day -99999 through 0 days relative to index:  Atrial_fibrillation  ",456,-1,-1.15435346334384
6003,"age group:  30 -  34",3,0,0.957268897668562
8507001,"gender = MALE",1,8507,0.851502877618764
22605,"Cohort_covariate during day -183 through -4 days relative to index:  Coxib  ",456,-1,-0.720238959192606
22614,"Cohort_covariate during day -99999 through 0 days relative to index:  Malignant_neoplastic_disease  ",456,-1,0.656444454796366
3003,"age group:  15 -  19",3,0,-0.61340348433703
22603,"Cohort_covariate during day -183 through -4 days relative to index:  Antithrombotic_agent  ",456,-1,0.525692387948625
22611,"Cohort_covariate during day -99999 through 0 days relative to index:  Heart_disease  ",456,-1,-0.48128411355465
22607,"Cohort_covariate during day -183 through -4 days relative to index:  Tamoxifen  ",456,-1,-0.44241531095708
22612,"Cohort_covariate during day -99999 through 0 days relative to index:  Obesity  ",456,-1,0.419639515916144
22590,"Cohort_covariate during day -99999 through 0 days relative to index:  Autoimmune_disease  ",456,-1,0.416623018917626
22617,"Cohort_covariate during day -99999 through 0 days relative to index:  Renal_impairment  ",456,-1,0.365446114861332
22613,"Cohort_covariate during day -99999 through 0 days relative to index:  Diabetes_mellitus  ",456,-1,0.311415822297832
22604,"Cohort_covariate during day -183 through -4 days relative to index:  Corticosteroids  ",456,-1,0.268404017589668
22592,"Cohort_covariate during day -99999 through 0 days relative to index:  Asthma  ",456,-1,0.185260277454609
22616,"Cohort_covariate during day -99999 through 0 days relative to index:  Chronic_obstructive_lung_disease  ",456,-1,0.171848884563238
22610,"Cohort_covariate during day -183 through -4 days relative to index:  Lipid_modifying_agent  ",456,-1,0.150744662181584
22593,"Cohort_covariate during day -99999 through 0 days relative to index:  Thrombophilia  ",456,-1,-0.13436046244027
22606,"Cohort_covariate during day -183 through -4 days relative to index:  Antiinflammatory  ",456,-1,0.076456878498706
5003,"age group:  25 -  29",3,0,-0.0718505257609463
22609,"Cohort_covariate during day -183 through -4 days relative to index:  Antineoplastic_immunomodulating  ",456,-1,-0.0714005808838249
22608,"Cohort_covariate during day -183 through -4 days relative to index:  Hormonal_contraceptives  ",456,-1,0.0696657401667432
22618,"Cohort_covariate during day -99999 through 0 days relative to index:  Hypertensive_disorder  ",456,-1,-0.0479545418142673
22598,"Cohort_covariate during day -183 through -4 days relative to index:  Sex_hormones_modulators  ",456,-1,0.0399122491790842
4003,"age group:  20 -  24",3,0,0
8532001,"gender = FEMALE",1,8532,0
22594,"Cohort_covariate during day -99999 through 0 days relative to index:  Antiphospholipid_syndrome  ",456,-1,0
22615,"Cohort_covariate during day -99999 through 0 days relative to index:  Dementia  ",456,-1,0
