"covariateId","covariateName","analysisId","conceptId","covariateValue"
17003,"age group:  85 -  89",3,0,3.11040311133257
16003,"age group:  80 -  84",3,0,3.10566054472499
15003,"age group:  75 -  79",3,0,3.04056283120982
14003,"age group:  70 -  74",3,0,3.01394462080268
13003,"age group:  65 -  69",3,0,2.83588512490459
12003,"age group:  60 -  64",3,0,2.55588012955686
18003,"age group:  90 -  94",3,0,2.46271465417737
11003,"age group:  55 -  59",3,0,2.38958508883576
10003,"age group:  50 -  54",3,0,2.06605766900563
22591,"Cohort_covariate during day -99999 through 0 days relative to index:  Atrial_fibrillation  ",456,-1,-1.74570561491069
9003,"age group:  45 -  49",3,0,1.69570323912013
22607,"Cohort_covariate during day -183 through -4 days relative to index:  Tamoxifen  ",456,-1,-1.68240766403
7003,"age group:  35 -  39",3,0,1.46086875563338
22605,"Cohort_covariate during day -183 through -4 days relative to index:  Coxib  ",456,-1,-1.45849741832934
8003,"age group:  40 -  44",3,0,1.40681546213442
19003,"age group:  95 -  99",3,0,1.2189400867315
6003,"age group:  30 -  34",3,0,0.869471857878539
22593,"Cohort_covariate during day -99999 through 0 days relative to index:  Thrombophilia  ",456,-1,-0.807334980434682
3003,"age group:  15 -  19",3,0,-0.780781436706742
8507001,"gender = MALE",1,8507,0.562642591828869
22590,"Cohort_covariate during day -99999 through 0 days relative to index:  Autoimmune_disease  ",456,-1,0.389647205269899
22612,"Cohort_covariate during day -99999 through 0 days relative to index:  Obesity  ",456,-1,0.346523828336706
22616,"Cohort_covariate during day -99999 through 0 days relative to index:  Chronic_obstructive_lung_disease  ",456,-1,0.344169656875721
22617,"Cohort_covariate during day -99999 through 0 days relative to index:  Renal_impairment  ",456,-1,0.324530162756689
22609,"Cohort_covariate during day -183 through -4 days relative to index:  Antineoplastic_immunomodulating  ",456,-1,0.291701640013744
22598,"Cohort_covariate during day -183 through -4 days relative to index:  Sex_hormones_modulators  ",456,-1,-0.283479229206851
22604,"Cohort_covariate during day -183 through -4 days relative to index:  Corticosteroids  ",456,-1,0.265467269257431
22614,"Cohort_covariate during day -99999 through 0 days relative to index:  Malignant_neoplastic_disease  ",456,-1,0.22912281870831
22592,"Cohort_covariate during day -99999 through 0 days relative to index:  Asthma  ",456,-1,0.211818924951664
22611,"Cohort_covariate during day -99999 through 0 days relative to index:  Heart_disease  ",456,-1,-0.18370224390756
22613,"Cohort_covariate during day -99999 through 0 days relative to index:  Diabetes_mellitus  ",456,-1,0.121989123251742
22615,"Cohort_covariate during day -99999 through 0 days relative to index:  Dementia  ",456,-1,-0.0975006751378457
22606,"Cohort_covariate during day -183 through -4 days relative to index:  Antiinflammatory  ",456,-1,0.0867794725098485
22610,"Cohort_covariate during day -183 through -4 days relative to index:  Lipid_modifying_agent  ",456,-1,0.0756883480087736
22603,"Cohort_covariate during day -183 through -4 days relative to index:  Antithrombotic_agent  ",456,-1,-0.0400548867406337
22608,"Cohort_covariate during day -183 through -4 days relative to index:  Hormonal_contraceptives  ",456,-1,-0.035234085045407
22618,"Cohort_covariate during day -99999 through 0 days relative to index:  Hypertensive_disorder  ",456,-1,0.00787713331630753
21003,"age group: 105 - 109",3,0,0
4003,"age group:  20 -  24",3,0,0
5003,"age group:  25 -  29",3,0,0
20003,"age group: 100 - 104",3,0,0
8532001,"gender = FEMALE",1,8532,0
22594,"Cohort_covariate during day -99999 through 0 days relative to index:  Antiphospholipid_syndrome  ",456,-1,0
