"covariateId","covariateName","analysisId","conceptId","covariateValue"
16003,"age group:  80 -  84",3,0,3.00444512529789
22591,"Cohort_covariate during day -99999 through 0 days relative to index:  Atrial_fibrillation  ",456,-1,-2.84152493052078
15003,"age group:  75 -  79",3,0,2.4008848319779
13003,"age group:  65 -  69",3,0,2.12399780248457
14003,"age group:  70 -  74",3,0,2.11580307138887
17003,"age group:  85 -  89",3,0,1.90046735780145
12003,"age group:  60 -  64",3,0,1.83121596193624
11003,"age group:  55 -  59",3,0,1.82113037733112
9003,"age group:  45 -  49",3,0,1.41475258055143
22598,"Cohort_covariate during day -183 through -4 days relative to index:  Sex_hormones_modulators  ",456,-1,-1.24788545833954
10003,"age group:  50 -  54",3,0,1.16474766324504
22605,"Cohort_covariate during day -183 through -4 days relative to index:  Coxib  ",456,-1,-1.14152780629881
3003,"age group:  15 -  19",3,0,-0.935305244255135
22616,"Cohort_covariate during day -99999 through 0 days relative to index:  Chronic_obstructive_lung_disease  ",456,-1,-0.740449052873482
7003,"age group:  35 -  39",3,0,0.725046103101698
22604,"Cohort_covariate during day -183 through -4 days relative to index:  Corticosteroids  ",456,-1,0.514369181816746
22609,"Cohort_covariate during day -183 through -4 days relative to index:  Antineoplastic_immunomodulating  ",456,-1,0.482566292856627
22608,"Cohort_covariate during day -183 through -4 days relative to index:  Hormonal_contraceptives  ",456,-1,-0.442259009461618
22614,"Cohort_covariate during day -99999 through 0 days relative to index:  Malignant_neoplastic_disease  ",456,-1,0.396651322093718
8507001,"gender = MALE",1,8507,0.396469468364998
6003,"age group:  30 -  34",3,0,0.384273187570837
22615,"Cohort_covariate during day -99999 through 0 days relative to index:  Dementia  ",456,-1,-0.36009344336369
22612,"Cohort_covariate during day -99999 through 0 days relative to index:  Obesity  ",456,-1,0.317795400839117
22606,"Cohort_covariate during day -183 through -4 days relative to index:  Antiinflammatory  ",456,-1,0.295482011582292
22617,"Cohort_covariate during day -99999 through 0 days relative to index:  Renal_impairment  ",456,-1,0.283564511993388
5003,"age group:  25 -  29",3,0,-0.215833505836399
22592,"Cohort_covariate during day -99999 through 0 days relative to index:  Asthma  ",456,-1,0.207244994618101
22618,"Cohort_covariate during day -99999 through 0 days relative to index:  Hypertensive_disorder  ",456,-1,-0.166907805956046
22613,"Cohort_covariate during day -99999 through 0 days relative to index:  Diabetes_mellitus  ",456,-1,0.14104742186716
22603,"Cohort_covariate during day -183 through -4 days relative to index:  Antithrombotic_agent  ",456,-1,0.0996904050920004
22610,"Cohort_covariate during day -183 through -4 days relative to index:  Lipid_modifying_agent  ",456,-1,-0.0457140575596425
22607,"Cohort_covariate during day -183 through -4 days relative to index:  Tamoxifen  ",456,-1,-0.0230969960063524
22611,"Cohort_covariate during day -99999 through 0 days relative to index:  Heart_disease  ",456,-1,-0.000671492262332721
21003,"age group: 105 - 109",3,0,0
19003,"age group:  95 -  99",3,0,0
4003,"age group:  20 -  24",3,0,0
20003,"age group: 100 - 104",3,0,0
18003,"age group:  90 -  94",3,0,0
8003,"age group:  40 -  44",3,0,0
8532001,"gender = FEMALE",1,8532,0
22590,"Cohort_covariate during day -99999 through 0 days relative to index:  Autoimmune_disease  ",456,-1,0
22593,"Cohort_covariate during day -99999 through 0 days relative to index:  Thrombophilia  ",456,-1,0
22594,"Cohort_covariate during day -99999 through 0 days relative to index:  Antiphospholipid_syndrome  ",456,-1,0
