"covariateId","covariateName","analysisId","conceptId","covariateValue"
7003,"age group:  35 -  39",3,0,-1.8326042623838
6003,"age group:  30 -  34",3,0,-1.82942789939279
19003,"age group:  95 -  99",3,0,1.56929322587338
18003,"age group:  90 -  94",3,0,1.50001991499556
15003,"age group:  75 -  79",3,0,1.35817021058244
20003,"age group: 100 - 104",3,0,1.31869674255246
13003,"age group:  65 -  69",3,0,1.20459716791487
12003,"age group:  60 -  64",3,0,1.17501236356205
8003,"age group:  40 -  44",3,0,-1.04729446523358
16003,"age group:  80 -  84",3,0,1.00943335120345
17003,"age group:  85 -  89",3,0,1.00519078935053
5003,"age group:  25 -  29",3,0,-0.977158936228372
14003,"age group:  70 -  74",3,0,0.932979895912708
22608,"Cohort_covariate during day -183 through -4 days relative to index:  Hormonal_contraceptives  ",456,-1,-0.89206869106055
22615,"Cohort_covariate during day -99999 through 0 days relative to index:  Dementia  ",456,-1,-0.753792198517043
22590,"Cohort_covariate during day -99999 through 0 days relative to index:  Autoimmune_disease  ",456,-1,0.745753387461196
3003,"age group:  15 -  19",3,0,-0.73804224213429
8507001,"gender = MALE",1,8507,0.692872528855483
22618,"Cohort_covariate during day -99999 through 0 days relative to index:  Hypertensive_disorder  ",456,-1,0.613735749787539
22603,"Cohort_covariate during day -183 through -4 days relative to index:  Antithrombotic_agent  ",456,-1,0.549625262431667
22616,"Cohort_covariate during day -99999 through 0 days relative to index:  Chronic_obstructive_lung_disease  ",456,-1,0.537569154753571
22604,"Cohort_covariate during day -183 through -4 days relative to index:  Corticosteroids  ",456,-1,-0.535537638234637
22617,"Cohort_covariate during day -99999 through 0 days relative to index:  Renal_impairment  ",456,-1,0.442140712912866
9003,"age group:  45 -  49",3,0,-0.334839809416037
22607,"Cohort_covariate during day -183 through -4 days relative to index:  Tamoxifen  ",456,-1,0.30939634514781
22591,"Cohort_covariate during day -99999 through 0 days relative to index:  Atrial_fibrillation  ",456,-1,0.297615031176981
22598,"Cohort_covariate during day -183 through -4 days relative to index:  Sex_hormones_modulators  ",456,-1,-0.253823716272146
22613,"Cohort_covariate during day -99999 through 0 days relative to index:  Diabetes_mellitus  ",456,-1,-0.202555542410144
22614,"Cohort_covariate during day -99999 through 0 days relative to index:  Malignant_neoplastic_disease  ",456,-1,0.167915039490062
10003,"age group:  50 -  54",3,0,0.162794830812357
22612,"Cohort_covariate during day -99999 through 0 days relative to index:  Obesity  ",456,-1,-0.155351776621772
22609,"Cohort_covariate during day -183 through -4 days relative to index:  Antineoplastic_immunomodulating  ",456,-1,0.115239870822453
22606,"Cohort_covariate during day -183 through -4 days relative to index:  Antiinflammatory  ",456,-1,0.0648689303783156
11003,"age group:  55 -  59",3,0,0.0492256827724106
22592,"Cohort_covariate during day -99999 through 0 days relative to index:  Asthma  ",456,-1,0.0403488968482076
22610,"Cohort_covariate during day -183 through -4 days relative to index:  Lipid_modifying_agent  ",456,-1,-0.024426964736226
21003,"age group: 105 - 109",3,0,0
4003,"age group:  20 -  24",3,0,0
8532001,"gender = FEMALE",1,8532,0
22593,"Cohort_covariate during day -99999 through 0 days relative to index:  Thrombophilia  ",456,-1,0
22594,"Cohort_covariate during day -99999 through 0 days relative to index:  Antiphospholipid_syndrome  ",456,-1,0
22611,"Cohort_covariate during day -99999 through 0 days relative to index:  Heart_disease  ",456,-1,0
22605,"Cohort_covariate during day -183 through -4 days relative to index:  Coxib  ",456,-1,0
