"covariateId","covariateName","analysisId","conceptId","covariateValue"
17003,"age group:  85 -  89",3,0,3.22565806610327
14003,"age group:  70 -  74",3,0,3.22421118398345
15003,"age group:  75 -  79",3,0,3.08608697555701
13003,"age group:  65 -  69",3,0,3.03339068442656
18003,"age group:  90 -  94",3,0,3.03273423778679
16003,"age group:  80 -  84",3,0,2.8903965623989
12003,"age group:  60 -  64",3,0,2.75751413179278
11003,"age group:  55 -  59",3,0,2.42439603345318
10003,"age group:  50 -  54",3,0,2.27121909161382
8003,"age group:  40 -  44",3,0,1.88064559667468
9003,"age group:  45 -  49",3,0,1.81395248962885
19003,"age group:  95 -  99",3,0,1.66453918881611
7003,"age group:  35 -  39",3,0,1.51633958109485
22607,"Cohort_covariate during day -183 through -4 days relative to index:  Tamoxifen  ",456,-1,-1.49586139626469
22591,"Cohort_covariate during day -99999 through 0 days relative to index:  Atrial_fibrillation  ",456,-1,-1.10950258846483
22593,"Cohort_covariate during day -99999 through 0 days relative to index:  Thrombophilia  ",456,-1,-1.01020034396389
6003,"age group:  30 -  34",3,0,0.957385543443823
22605,"Cohort_covariate during day -183 through -4 days relative to index:  Coxib  ",456,-1,-0.721697832658919
8507001,"gender = MALE",1,8507,0.584247793649188
22616,"Cohort_covariate during day -99999 through 0 days relative to index:  Chronic_obstructive_lung_disease  ",456,-1,0.515462107752476
22612,"Cohort_covariate during day -99999 through 0 days relative to index:  Obesity  ",456,-1,0.492484721885978
3003,"age group:  15 -  19",3,0,-0.467180923008883
22590,"Cohort_covariate during day -99999 through 0 days relative to index:  Autoimmune_disease  ",456,-1,0.304877669212955
22592,"Cohort_covariate during day -99999 through 0 days relative to index:  Asthma  ",456,-1,0.268408305605717
22610,"Cohort_covariate during day -183 through -4 days relative to index:  Lipid_modifying_agent  ",456,-1,0.251968707711156
22598,"Cohort_covariate during day -183 through -4 days relative to index:  Sex_hormones_modulators  ",456,-1,-0.238984655106223
22617,"Cohort_covariate during day -99999 through 0 days relative to index:  Renal_impairment  ",456,-1,0.238942409620422
22606,"Cohort_covariate during day -183 through -4 days relative to index:  Antiinflammatory  ",456,-1,0.202316803993487
22614,"Cohort_covariate during day -99999 through 0 days relative to index:  Malignant_neoplastic_disease  ",456,-1,0.196443507879994
22611,"Cohort_covariate during day -99999 through 0 days relative to index:  Heart_disease  ",456,-1,-0.122175701225764
22613,"Cohort_covariate during day -99999 through 0 days relative to index:  Diabetes_mellitus  ",456,-1,-0.0892983199304676
22615,"Cohort_covariate during day -99999 through 0 days relative to index:  Dementia  ",456,-1,0.0573744112051543
5003,"age group:  25 -  29",3,0,0.0506962262407882
22604,"Cohort_covariate during day -183 through -4 days relative to index:  Corticosteroids  ",456,-1,-0.0431584646112283
22618,"Cohort_covariate during day -99999 through 0 days relative to index:  Hypertensive_disorder  ",456,-1,0.0329763593610326
22603,"Cohort_covariate during day -183 through -4 days relative to index:  Antithrombotic_agent  ",456,-1,-0.0277512305584077
21003,"age group: 105 - 109",3,0,0
4003,"age group:  20 -  24",3,0,0
20003,"age group: 100 - 104",3,0,0
8532001,"gender = FEMALE",1,8532,0
22594,"Cohort_covariate during day -99999 through 0 days relative to index:  Antiphospholipid_syndrome  ",456,-1,0
22609,"Cohort_covariate during day -183 through -4 days relative to index:  Antineoplastic_immunomodulating  ",456,-1,0
22608,"Cohort_covariate during day -183 through -4 days relative to index:  Hormonal_contraceptives  ",456,-1,0
