"covariateId","covariateName","analysisId","conceptId","covariateValue"
16003,"age group:  80 -  84",3,0,2.88936569462053
22591,"Cohort_covariate during day -99999 through 0 days relative to index:  Atrial_fibrillation  ",456,-1,-2.86898478630838
15003,"age group:  75 -  79",3,0,2.36982883759153
13003,"age group:  65 -  69",3,0,2.04788631080378
17003,"age group:  85 -  89",3,0,1.91633024868425
14003,"age group:  70 -  74",3,0,1.7994868245912
12003,"age group:  60 -  64",3,0,1.68060497479208
11003,"age group:  55 -  59",3,0,1.62177313705917
9003,"age group:  45 -  49",3,0,1.30649990073441
22605,"Cohort_covariate during day -183 through -4 days relative to index:  Coxib  ",456,-1,-1.29565103399517
3003,"age group:  15 -  19",3,0,-1.21641878122829
22598,"Cohort_covariate during day -183 through -4 days relative to index:  Sex_hormones_modulators  ",456,-1,-1.20832233704844
10003,"age group:  50 -  54",3,0,0.973861330445498
22616,"Cohort_covariate during day -99999 through 0 days relative to index:  Chronic_obstructive_lung_disease  ",456,-1,-0.674454907971586
7003,"age group:  35 -  39",3,0,0.620389938446228
22604,"Cohort_covariate during day -183 through -4 days relative to index:  Corticosteroids  ",456,-1,0.569879997074141
22608,"Cohort_covariate during day -183 through -4 days relative to index:  Hormonal_contraceptives  ",456,-1,-0.491974453102299
22614,"Cohort_covariate during day -99999 through 0 days relative to index:  Malignant_neoplastic_disease  ",456,-1,0.434611759575333
22606,"Cohort_covariate during day -183 through -4 days relative to index:  Antiinflammatory  ",456,-1,0.395048213934601
8507001,"gender = MALE",1,8507,0.368521431079291
5003,"age group:  25 -  29",3,0,-0.349181963755946
22615,"Cohort_covariate during day -99999 through 0 days relative to index:  Dementia  ",456,-1,-0.343417368694049
22618,"Cohort_covariate during day -99999 through 0 days relative to index:  Hypertensive_disorder  ",456,-1,-0.321342014833603
22609,"Cohort_covariate during day -183 through -4 days relative to index:  Antineoplastic_immunomodulating  ",456,-1,0.317477484319491
22603,"Cohort_covariate during day -183 through -4 days relative to index:  Antithrombotic_agent  ",456,-1,0.279445622535303
22612,"Cohort_covariate during day -99999 through 0 days relative to index:  Obesity  ",456,-1,0.266830142332452
22613,"Cohort_covariate during day -99999 through 0 days relative to index:  Diabetes_mellitus  ",456,-1,0.224317116760419
22592,"Cohort_covariate during day -99999 through 0 days relative to index:  Asthma  ",456,-1,0.135267186843698
22611,"Cohort_covariate during day -99999 through 0 days relative to index:  Heart_disease  ",456,-1,-0.127933860218588
22590,"Cohort_covariate during day -99999 through 0 days relative to index:  Autoimmune_disease  ",456,-1,0.101955736393141
8003,"age group:  40 -  44",3,0,-0.0926743614415613
22610,"Cohort_covariate during day -183 through -4 days relative to index:  Lipid_modifying_agent  ",456,-1,-0.0866914018242646
22617,"Cohort_covariate during day -99999 through 0 days relative to index:  Renal_impairment  ",456,-1,0.073084589483259
6003,"age group:  30 -  34",3,0,0.04759747245369
22607,"Cohort_covariate during day -183 through -4 days relative to index:  Tamoxifen  ",456,-1,-0.00325572057371483
21003,"age group: 105 - 109",3,0,0
19003,"age group:  95 -  99",3,0,0
4003,"age group:  20 -  24",3,0,0
20003,"age group: 100 - 104",3,0,0
18003,"age group:  90 -  94",3,0,0
8532001,"gender = FEMALE",1,8532,0
22593,"Cohort_covariate during day -99999 through 0 days relative to index:  Thrombophilia  ",456,-1,0
22594,"Cohort_covariate during day -99999 through 0 days relative to index:  Antiphospholipid_syndrome  ",456,-1,0
