"covariateId","covariateName","analysisId","conceptId","covariateValue"
17003,"age group:  85 -  89",3,0,2.80079949541767
15003,"age group:  75 -  79",3,0,2.72607205297197
14003,"age group:  70 -  74",3,0,2.67860448357365
16003,"age group:  80 -  84",3,0,2.67755999161753
13003,"age group:  65 -  69",3,0,2.32698375966117
12003,"age group:  60 -  64",3,0,2.21264548461796
3003,"age group:  15 -  19",3,0,-2.02603486095203
11003,"age group:  55 -  59",3,0,1.94312555950263
18003,"age group:  90 -  94",3,0,1.91095395233796
10003,"age group:  50 -  54",3,0,1.73679347928314
9003,"age group:  45 -  49",3,0,1.32697505651503
8003,"age group:  40 -  44",3,0,1.15625340375462
7003,"age group:  35 -  39",3,0,0.996677268965143
22591,"Cohort_covariate during day -99999 through 0 days relative to index:  Atrial_fibrillation  ",456,-1,-0.982562348488253
22607,"Cohort_covariate during day -183 through -4 days relative to index:  Tamoxifen  ",456,-1,-0.83979888885701
5003,"age group:  25 -  29",3,0,-0.624551036007938
19003,"age group:  95 -  99",3,0,0.576247067296789
6003,"age group:  30 -  34",3,0,0.564981801889423
8507001,"gender = MALE",1,8507,0.562175266136737
22605,"Cohort_covariate during day -183 through -4 days relative to index:  Coxib  ",456,-1,-0.455095762172373
22590,"Cohort_covariate during day -99999 through 0 days relative to index:  Autoimmune_disease  ",456,-1,0.393648908387458
22608,"Cohort_covariate during day -183 through -4 days relative to index:  Hormonal_contraceptives  ",456,-1,-0.391804184427256
22612,"Cohort_covariate during day -99999 through 0 days relative to index:  Obesity  ",456,-1,0.35755616716518
22593,"Cohort_covariate during day -99999 through 0 days relative to index:  Thrombophilia  ",456,-1,-0.330200596615637
22614,"Cohort_covariate during day -99999 through 0 days relative to index:  Malignant_neoplastic_disease  ",456,-1,0.326031585493138
22617,"Cohort_covariate during day -99999 through 0 days relative to index:  Renal_impairment  ",456,-1,0.283113238860381
22592,"Cohort_covariate during day -99999 through 0 days relative to index:  Asthma  ",456,-1,0.225453104994597
22616,"Cohort_covariate during day -99999 through 0 days relative to index:  Chronic_obstructive_lung_disease  ",456,-1,0.212091442358213
22610,"Cohort_covariate during day -183 through -4 days relative to index:  Lipid_modifying_agent  ",456,-1,0.210242191611308
22611,"Cohort_covariate during day -99999 through 0 days relative to index:  Heart_disease  ",456,-1,-0.18933995239572
22615,"Cohort_covariate during day -99999 through 0 days relative to index:  Dementia  ",456,-1,-0.14655449311754
22604,"Cohort_covariate during day -183 through -4 days relative to index:  Corticosteroids  ",456,-1,0.141972387095683
22606,"Cohort_covariate during day -183 through -4 days relative to index:  Antiinflammatory  ",456,-1,0.140928273344543
22618,"Cohort_covariate during day -99999 through 0 days relative to index:  Hypertensive_disorder  ",456,-1,0.0688437082833933
22603,"Cohort_covariate during day -183 through -4 days relative to index:  Antithrombotic_agent  ",456,-1,-0.0551090771172827
22613,"Cohort_covariate during day -99999 through 0 days relative to index:  Diabetes_mellitus  ",456,-1,0.0245558322568791
21003,"age group: 105 - 109",3,0,0
4003,"age group:  20 -  24",3,0,0
20003,"age group: 100 - 104",3,0,0
8532001,"gender = FEMALE",1,8532,0
22594,"Cohort_covariate during day -99999 through 0 days relative to index:  Antiphospholipid_syndrome  ",456,-1,0
22609,"Cohort_covariate during day -183 through -4 days relative to index:  Antineoplastic_immunomodulating  ",456,-1,0
22598,"Cohort_covariate during day -183 through -4 days relative to index:  Sex_hormones_modulators  ",456,-1,0
