"covariateId","covariateName","analysisId","conceptId","covariateValue"
12003,"age group:  60 -  64",3,0,2.32736852751785
11003,"age group:  55 -  59",3,0,2.11240949730232
10003,"age group:  50 -  54",3,0,1.70907414795876
9003,"age group:  45 -  49",3,0,1.37857368809861
8003,"age group:  40 -  44",3,0,1.34240327372207
7003,"age group:  35 -  39",3,0,1.01403506664443
8507001,"gender = MALE",1,8507,0.857025746453738
22612,"Cohort_covariate during day -99999 through 0 days relative to index:  Obesity  ",456,-1,0.657285995061149
6003,"age group:  30 -  34",3,0,0.585638193324453
22617,"Cohort_covariate during day -99999 through 0 days relative to index:  Renal_impairment  ",456,-1,0.554718185305568
3003,"age group:  15 -  19",3,0,-0.499302891461783
22605,"Cohort_covariate during day -183 through -4 days relative to index:  Coxib  ",456,-1,-0.400881922528958
22591,"Cohort_covariate during day -99999 through 0 days relative to index:  Atrial_fibrillation  ",456,-1,-0.389482975705373
22614,"Cohort_covariate during day -99999 through 0 days relative to index:  Malignant_neoplastic_disease  ",456,-1,0.369774506841822
22590,"Cohort_covariate during day -99999 through 0 days relative to index:  Autoimmune_disease  ",456,-1,0.364489143426094
22592,"Cohort_covariate during day -99999 through 0 days relative to index:  Asthma  ",456,-1,0.34559044965376
22611,"Cohort_covariate during day -99999 through 0 days relative to index:  Heart_disease  ",456,-1,-0.302311631653178
22610,"Cohort_covariate during day -183 through -4 days relative to index:  Lipid_modifying_agent  ",456,-1,0.285738629955492
22603,"Cohort_covariate during day -183 through -4 days relative to index:  Antithrombotic_agent  ",456,-1,0.222828715177796
22598,"Cohort_covariate during day -183 through -4 days relative to index:  Sex_hormones_modulators  ",456,-1,0.221843980302838
22604,"Cohort_covariate during day -183 through -4 days relative to index:  Corticosteroids  ",456,-1,0.215114398811503
5003,"age group:  25 -  29",3,0,-0.153925783359518
22606,"Cohort_covariate during day -183 through -4 days relative to index:  Antiinflammatory  ",456,-1,0.0989087036175718
22613,"Cohort_covariate during day -99999 through 0 days relative to index:  Diabetes_mellitus  ",456,-1,0.0344136355438858
22618,"Cohort_covariate during day -99999 through 0 days relative to index:  Hypertensive_disorder  ",456,-1,0.0337019140395996
22608,"Cohort_covariate during day -183 through -4 days relative to index:  Hormonal_contraceptives  ",456,-1,-0.0238539116744657
4003,"age group:  20 -  24",3,0,0
8532001,"gender = FEMALE",1,8532,0
22593,"Cohort_covariate during day -99999 through 0 days relative to index:  Thrombophilia  ",456,-1,0
22594,"Cohort_covariate during day -99999 through 0 days relative to index:  Antiphospholipid_syndrome  ",456,-1,0
22616,"Cohort_covariate during day -99999 through 0 days relative to index:  Chronic_obstructive_lung_disease  ",456,-1,0
22615,"Cohort_covariate during day -99999 through 0 days relative to index:  Dementia  ",456,-1,0
22609,"Cohort_covariate during day -183 through -4 days relative to index:  Antineoplastic_immunomodulating  ",456,-1,0
22607,"Cohort_covariate during day -183 through -4 days relative to index:  Tamoxifen  ",456,-1,0
