"covariateId","covariateName","analysisId","conceptId","covariateValue"
20003,"age group: 100 - 104",3,0,3.0418858665262
19003,"age group:  95 -  99",3,0,2.86174280169003
21003,"age group: 105 - 109",3,0,2.71870528634043
18003,"age group:  90 -  94",3,0,2.61730887198679
17003,"age group:  85 -  89",3,0,2.19473355443222
22593,"Cohort_covariate during day -99999 through 0 days relative to index:  Thrombophilia  ",456,-1,-2.01006819626698
16003,"age group:  80 -  84",3,0,1.84260155615498
15003,"age group:  75 -  79",3,0,1.40493524891473
22607,"Cohort_covariate during day -183 through -4 days relative to index:  Tamoxifen  ",456,-1,-1.02398259252562
22608,"Cohort_covariate during day -183 through -4 days relative to index:  Hormonal_contraceptives  ",456,-1,-0.809235834653734
14003,"age group:  70 -  74",3,0,0.742803469891666
22615,"Cohort_covariate during day -99999 through 0 days relative to index:  Dementia  ",456,-1,0.689189463587244
8507001,"gender = MALE",1,8507,0.519003628362493
22616,"Cohort_covariate during day -99999 through 0 days relative to index:  Chronic_obstructive_lung_disease  ",456,-1,0.265561745995167
22613,"Cohort_covariate during day -99999 through 0 days relative to index:  Diabetes_mellitus  ",456,-1,0.251734757970972
22617,"Cohort_covariate during day -99999 through 0 days relative to index:  Renal_impairment  ",456,-1,0.243661766960538
22590,"Cohort_covariate during day -99999 through 0 days relative to index:  Autoimmune_disease  ",456,-1,0.220234798148369
22606,"Cohort_covariate during day -183 through -4 days relative to index:  Antiinflammatory  ",456,-1,-0.209938151623339
22618,"Cohort_covariate during day -99999 through 0 days relative to index:  Hypertensive_disorder  ",456,-1,-0.195923075615114
22603,"Cohort_covariate during day -183 through -4 days relative to index:  Antithrombotic_agent  ",456,-1,0.162358993065448
22605,"Cohort_covariate during day -183 through -4 days relative to index:  Coxib  ",456,-1,-0.138225388411092
22612,"Cohort_covariate during day -99999 through 0 days relative to index:  Obesity  ",456,-1,0.129105977933603
22614,"Cohort_covariate during day -99999 through 0 days relative to index:  Malignant_neoplastic_disease  ",456,-1,0.127658868929469
22610,"Cohort_covariate during day -183 through -4 days relative to index:  Lipid_modifying_agent  ",456,-1,-0.123968680104152
22604,"Cohort_covariate during day -183 through -4 days relative to index:  Corticosteroids  ",456,-1,0.10527632714997
22611,"Cohort_covariate during day -99999 through 0 days relative to index:  Heart_disease  ",456,-1,0.0746983955304619
22592,"Cohort_covariate during day -99999 through 0 days relative to index:  Asthma  ",456,-1,-0.0202308141732758
22598,"Cohort_covariate during day -183 through -4 days relative to index:  Sex_hormones_modulators  ",456,-1,-0.0151621803088729
22591,"Cohort_covariate during day -99999 through 0 days relative to index:  Atrial_fibrillation  ",456,-1,-0.00110977148151903
13003,"age group:  65 -  69",3,0,0
8532001,"gender = FEMALE",1,8532,0
22594,"Cohort_covariate during day -99999 through 0 days relative to index:  Antiphospholipid_syndrome  ",456,-1,0
22609,"Cohort_covariate during day -183 through -4 days relative to index:  Antineoplastic_immunomodulating  ",456,-1,0
