"covariateId","covariateName","analysisId","conceptId","covariateValue"
20003,"age group: 100 - 104",3,0,5.0956403577782
16003,"age group:  80 -  84",3,0,3.54804628900601
17003,"age group:  85 -  89",3,0,3.34145163639546
15003,"age group:  75 -  79",3,0,3.21627509424643
18003,"age group:  90 -  94",3,0,2.92610833940396
14003,"age group:  70 -  74",3,0,2.76735521160424
19003,"age group:  95 -  99",3,0,2.68376006729398
7003,"age group:  35 -  39",3,0,-2.17924903213988
13003,"age group:  65 -  69",3,0,2.1666560583186
6003,"age group:  30 -  34",3,0,-2.162135759579
5003,"age group:  25 -  29",3,0,-2.11626989756475
10003,"age group:  50 -  54",3,0,1.45029802520468
22605,"Cohort_covariate during day -183 through -4 days relative to index:  Coxib  ",456,-1,-1.43518009317693
12003,"age group:  60 -  64",3,0,1.09575102874012
3003,"age group:  15 -  19",3,0,-1.07013522224311
11003,"age group:  55 -  59",3,0,1.0368027991612
22609,"Cohort_covariate during day -183 through -4 days relative to index:  Antineoplastic_immunomodulating  ",456,-1,-1.00805307947409
9003,"age group:  45 -  49",3,0,0.838018690909196
22590,"Cohort_covariate during day -99999 through 0 days relative to index:  Autoimmune_disease  ",456,-1,0.795217952599958
22598,"Cohort_covariate during day -183 through -4 days relative to index:  Sex_hormones_modulators  ",456,-1,-0.671747217577017
22610,"Cohort_covariate during day -183 through -4 days relative to index:  Lipid_modifying_agent  ",456,-1,-0.535477316226632
22618,"Cohort_covariate during day -99999 through 0 days relative to index:  Hypertensive_disorder  ",456,-1,0.504262688543923
22592,"Cohort_covariate during day -99999 through 0 days relative to index:  Asthma  ",456,-1,0.350550487220732
22616,"Cohort_covariate during day -99999 through 0 days relative to index:  Chronic_obstructive_lung_disease  ",456,-1,0.332476339640899
22613,"Cohort_covariate during day -99999 through 0 days relative to index:  Diabetes_mellitus  ",456,-1,0.330208549102149
22603,"Cohort_covariate during day -183 through -4 days relative to index:  Antithrombotic_agent  ",456,-1,-0.314949872894218
8003,"age group:  40 -  44",3,0,-0.311184265374416
22591,"Cohort_covariate during day -99999 through 0 days relative to index:  Atrial_fibrillation  ",456,-1,0.284725893062491
22606,"Cohort_covariate during day -183 through -4 days relative to index:  Antiinflammatory  ",456,-1,0.269439763468928
22611,"Cohort_covariate during day -99999 through 0 days relative to index:  Heart_disease  ",456,-1,0.162834528152524
8507001,"gender = MALE",1,8507,0.146995337267831
22617,"Cohort_covariate during day -99999 through 0 days relative to index:  Renal_impairment  ",456,-1,-0.133924744840731
22615,"Cohort_covariate during day -99999 through 0 days relative to index:  Dementia  ",456,-1,-0.124411907340175
22614,"Cohort_covariate during day -99999 through 0 days relative to index:  Malignant_neoplastic_disease  ",456,-1,0.119751830110086
22604,"Cohort_covariate during day -183 through -4 days relative to index:  Corticosteroids  ",456,-1,0.0694369327350192
22612,"Cohort_covariate during day -99999 through 0 days relative to index:  Obesity  ",456,-1,-0.0016592604699435
21003,"age group: 105 - 109",3,0,0
4003,"age group:  20 -  24",3,0,0
8532001,"gender = FEMALE",1,8532,0
22593,"Cohort_covariate during day -99999 through 0 days relative to index:  Thrombophilia  ",456,-1,0
22594,"Cohort_covariate during day -99999 through 0 days relative to index:  Antiphospholipid_syndrome  ",456,-1,0
22608,"Cohort_covariate during day -183 through -4 days relative to index:  Hormonal_contraceptives  ",456,-1,0
22607,"Cohort_covariate during day -183 through -4 days relative to index:  Tamoxifen  ",456,-1,0
