"covariateId","covariateName","analysisId","conceptId","covariateValue"
12003,"age group:  60 -  64",3,0,3.2580192612913
11003,"age group:  55 -  59",3,0,2.74666374950502
10003,"age group:  50 -  54",3,0,2.5086439548626
9003,"age group:  45 -  49",3,0,2.09459244056809
22593,"Cohort_covariate during day -99999 through 0 days relative to index:  Thrombophilia  ",456,-1,-1.7971731211841
22615,"Cohort_covariate during day -99999 through 0 days relative to index:  Dementia  ",456,-1,1.70467434825335
7003,"age group:  35 -  39",3,0,1.31768389872193
22617,"Cohort_covariate during day -99999 through 0 days relative to index:  Renal_impairment  ",456,-1,1.29010816029207
8003,"age group:  40 -  44",3,0,1.21588393796086
22616,"Cohort_covariate during day -99999 through 0 days relative to index:  Chronic_obstructive_lung_disease  ",456,-1,1.12085139997599
22614,"Cohort_covariate during day -99999 through 0 days relative to index:  Malignant_neoplastic_disease  ",456,-1,0.892301885673021
22612,"Cohort_covariate during day -99999 through 0 days relative to index:  Obesity  ",456,-1,0.657811915676672
8507001,"gender = MALE",1,8507,0.640551532605931
22613,"Cohort_covariate during day -99999 through 0 days relative to index:  Diabetes_mellitus  ",456,-1,0.625266973487243
22611,"Cohort_covariate during day -99999 through 0 days relative to index:  Heart_disease  ",456,-1,0.547930260416722
22590,"Cohort_covariate during day -99999 through 0 days relative to index:  Autoimmune_disease  ",456,-1,0.521197292366739
22609,"Cohort_covariate during day -183 through -4 days relative to index:  Antineoplastic_immunomodulating  ",456,-1,0.472528933391968
22598,"Cohort_covariate during day -183 through -4 days relative to index:  Sex_hormones_modulators  ",456,-1,-0.384987080260165
22604,"Cohort_covariate during day -183 through -4 days relative to index:  Corticosteroids  ",456,-1,0.347458789690892
6003,"age group:  30 -  34",3,0,0.32155151052808
22607,"Cohort_covariate during day -183 through -4 days relative to index:  Tamoxifen  ",456,-1,0.290769880013072
22608,"Cohort_covariate during day -183 through -4 days relative to index:  Hormonal_contraceptives  ",456,-1,-0.232214431689932
22591,"Cohort_covariate during day -99999 through 0 days relative to index:  Atrial_fibrillation  ",456,-1,-0.201523169193316
22618,"Cohort_covariate during day -99999 through 0 days relative to index:  Hypertensive_disorder  ",456,-1,0.161821763586073
3003,"age group:  15 -  19",3,0,0.116563958708192
22610,"Cohort_covariate during day -183 through -4 days relative to index:  Lipid_modifying_agent  ",456,-1,0.103129204069514
22592,"Cohort_covariate during day -99999 through 0 days relative to index:  Asthma  ",456,-1,0.102788269948192
5003,"age group:  25 -  29",3,0,-0.0874490036025359
22606,"Cohort_covariate during day -183 through -4 days relative to index:  Antiinflammatory  ",456,-1,-0.0220856138227857
22605,"Cohort_covariate during day -183 through -4 days relative to index:  Coxib  ",456,-1,0.0171067098331401
22603,"Cohort_covariate during day -183 through -4 days relative to index:  Antithrombotic_agent  ",456,-1,0.00170236143057617
4003,"age group:  20 -  24",3,0,0
8532001,"gender = FEMALE",1,8532,0
22594,"Cohort_covariate during day -99999 through 0 days relative to index:  Antiphospholipid_syndrome  ",456,-1,0
