"covariateId","covariateName","analysisId","conceptId","covariateValue"
7003,"age group:  35 -  39",3,0,-1.52881031539384
6003,"age group:  30 -  34",3,0,-1.52093374520231
5003,"age group:  25 -  29",3,0,-1.47717797946687
19003,"age group:  95 -  99",3,0,1.25340082247588
17003,"age group:  85 -  89",3,0,1.06030769589276
13003,"age group:  65 -  69",3,0,1.00887064742786
12003,"age group:  60 -  64",3,0,0.966109783132124
15003,"age group:  75 -  79",3,0,0.921111212691962
18003,"age group:  90 -  94",3,0,0.911458397207798
9003,"age group:  45 -  49",3,0,-0.840002031135917
16003,"age group:  80 -  84",3,0,0.81543917804295
22598,"Cohort_covariate during day -183 through -4 days relative to index:  Sex_hormones_modulators  ",456,-1,-0.802687732948193
8003,"age group:  40 -  44",3,0,-0.797506961002712
22611,"Cohort_covariate during day -99999 through 0 days relative to index:  Heart_disease  ",456,-1,0.767177332616148
8507001,"gender = MALE",1,8507,0.651420729446332
22618,"Cohort_covariate during day -99999 through 0 days relative to index:  Hypertensive_disorder  ",456,-1,0.607414111217165
22617,"Cohort_covariate during day -99999 through 0 days relative to index:  Renal_impairment  ",456,-1,0.55885431198052
22603,"Cohort_covariate during day -183 through -4 days relative to index:  Antithrombotic_agent  ",456,-1,0.55037027798486
22615,"Cohort_covariate during day -99999 through 0 days relative to index:  Dementia  ",456,-1,-0.52498964322639
22604,"Cohort_covariate during day -183 through -4 days relative to index:  Corticosteroids  ",456,-1,-0.480875782797759
22609,"Cohort_covariate during day -183 through -4 days relative to index:  Antineoplastic_immunomodulating  ",456,-1,0.420655587467744
3003,"age group:  15 -  19",3,0,-0.415349703313558
11003,"age group:  55 -  59",3,0,0.34658609107848
22614,"Cohort_covariate during day -99999 through 0 days relative to index:  Malignant_neoplastic_disease  ",456,-1,0.277511037780839
22616,"Cohort_covariate during day -99999 through 0 days relative to index:  Chronic_obstructive_lung_disease  ",456,-1,0.251033442396897
22591,"Cohort_covariate during day -99999 through 0 days relative to index:  Atrial_fibrillation  ",456,-1,-0.21778753442958
10003,"age group:  50 -  54",3,0,0.181995081200608
22612,"Cohort_covariate during day -99999 through 0 days relative to index:  Obesity  ",456,-1,0.127340456404045
22608,"Cohort_covariate during day -183 through -4 days relative to index:  Hormonal_contraceptives  ",456,-1,-0.109199502578185
22613,"Cohort_covariate during day -99999 through 0 days relative to index:  Diabetes_mellitus  ",456,-1,-0.100210415798485
22592,"Cohort_covariate during day -99999 through 0 days relative to index:  Asthma  ",456,-1,-0.0372122467262793
21003,"age group: 105 - 109",3,0,0
4003,"age group:  20 -  24",3,0,0
14003,"age group:  70 -  74",3,0,0
20003,"age group: 100 - 104",3,0,0
8532001,"gender = FEMALE",1,8532,0
22590,"Cohort_covariate during day -99999 through 0 days relative to index:  Autoimmune_disease  ",456,-1,0
22593,"Cohort_covariate during day -99999 through 0 days relative to index:  Thrombophilia  ",456,-1,0
22594,"Cohort_covariate during day -99999 through 0 days relative to index:  Antiphospholipid_syndrome  ",456,-1,0
22606,"Cohort_covariate during day -183 through -4 days relative to index:  Antiinflammatory  ",456,-1,0
22605,"Cohort_covariate during day -183 through -4 days relative to index:  Coxib  ",456,-1,0
22610,"Cohort_covariate during day -183 through -4 days relative to index:  Lipid_modifying_agent  ",456,-1,0
22607,"Cohort_covariate during day -183 through -4 days relative to index:  Tamoxifen  ",456,-1,0
