"covariateId","covariateName","analysisId","conceptId","covariateValue"
22591,"Cohort_covariate during day -99999 through 0 days relative to index:  Atrial_fibrillation  ",456,-1,-3.68255864873947
16003,"age group:  80 -  84",3,0,3.63912171961257
17003,"age group:  85 -  89",3,0,3.59690799621952
15003,"age group:  75 -  79",3,0,3.26754128326095
13003,"age group:  65 -  69",3,0,2.7655779839554
14003,"age group:  70 -  74",3,0,2.69983216400808
11003,"age group:  55 -  59",3,0,2.51062949365073
12003,"age group:  60 -  64",3,0,2.29880557690777
22605,"Cohort_covariate during day -183 through -4 days relative to index:  Coxib  ",456,-1,-2.01900680091752
10003,"age group:  50 -  54",3,0,1.9861889038379
9003,"age group:  45 -  49",3,0,1.84167805702417
7003,"age group:  35 -  39",3,0,1.46531081498388
22615,"Cohort_covariate during day -99999 through 0 days relative to index:  Dementia  ",456,-1,-1.33797156867708
3003,"age group:  15 -  19",3,0,-1.26619264556809
22598,"Cohort_covariate during day -183 through -4 days relative to index:  Sex_hormones_modulators  ",456,-1,-1.12314223170595
22607,"Cohort_covariate during day -183 through -4 days relative to index:  Tamoxifen  ",456,-1,-0.66250662503465
6003,"age group:  30 -  34",3,0,0.637200675344703
8003,"age group:  40 -  44",3,0,0.618109218020295
22609,"Cohort_covariate during day -183 through -4 days relative to index:  Antineoplastic_immunomodulating  ",456,-1,0.532262805831424
22592,"Cohort_covariate during day -99999 through 0 days relative to index:  Asthma  ",456,-1,0.463512906857576
8507001,"gender = MALE",1,8507,0.447367953972013
22604,"Cohort_covariate during day -183 through -4 days relative to index:  Corticosteroids  ",456,-1,0.4125345905233
22606,"Cohort_covariate during day -183 through -4 days relative to index:  Antiinflammatory  ",456,-1,0.397875363093548
22610,"Cohort_covariate during day -183 through -4 days relative to index:  Lipid_modifying_agent  ",456,-1,-0.319745034586932
22616,"Cohort_covariate during day -99999 through 0 days relative to index:  Chronic_obstructive_lung_disease  ",456,-1,-0.308790879128515
22618,"Cohort_covariate during day -99999 through 0 days relative to index:  Hypertensive_disorder  ",456,-1,-0.163263653255412
22614,"Cohort_covariate during day -99999 through 0 days relative to index:  Malignant_neoplastic_disease  ",456,-1,0.145161862357099
22608,"Cohort_covariate during day -183 through -4 days relative to index:  Hormonal_contraceptives  ",456,-1,0.1427349348766
22611,"Cohort_covariate during day -99999 through 0 days relative to index:  Heart_disease  ",456,-1,0.0810509336384883
22613,"Cohort_covariate during day -99999 through 0 days relative to index:  Diabetes_mellitus  ",456,-1,0.0707896299764343
22617,"Cohort_covariate during day -99999 through 0 days relative to index:  Renal_impairment  ",456,-1,0.0699027174422383
22612,"Cohort_covariate during day -99999 through 0 days relative to index:  Obesity  ",456,-1,0.0572247417571163
22590,"Cohort_covariate during day -99999 through 0 days relative to index:  Autoimmune_disease  ",456,-1,0.019494467565036
22603,"Cohort_covariate during day -183 through -4 days relative to index:  Antithrombotic_agent  ",456,-1,0.00017144454065386
21003,"age group: 105 - 109",3,0,0
19003,"age group:  95 -  99",3,0,0
4003,"age group:  20 -  24",3,0,0
5003,"age group:  25 -  29",3,0,0
20003,"age group: 100 - 104",3,0,0
18003,"age group:  90 -  94",3,0,0
8532001,"gender = FEMALE",1,8532,0
22593,"Cohort_covariate during day -99999 through 0 days relative to index:  Thrombophilia  ",456,-1,0
22594,"Cohort_covariate during day -99999 through 0 days relative to index:  Antiphospholipid_syndrome  ",456,-1,0
