"covariateId","covariateName","analysisId","conceptId","covariateValue"
17003,"age group:  85 -  89",3,0,3.26117827739615
15003,"age group:  75 -  79",3,0,3.23293814297244
14003,"age group:  70 -  74",3,0,3.15909396452846
16003,"age group:  80 -  84",3,0,3.14053567958646
13003,"age group:  65 -  69",3,0,2.72250685971596
12003,"age group:  60 -  64",3,0,2.63813171359128
18003,"age group:  90 -  94",3,0,2.43848514978291
11003,"age group:  55 -  59",3,0,2.36204707183256
3003,"age group:  15 -  19",3,0,-2.33456373204803
10003,"age group:  50 -  54",3,0,2.1610536841101
9003,"age group:  45 -  49",3,0,1.73413835851133
22607,"Cohort_covariate during day -183 through -4 days relative to index:  Tamoxifen  ",456,-1,-1.5631418639921
8003,"age group:  40 -  44",3,0,1.54388526048871
19003,"age group:  95 -  99",3,0,1.44380286058909
7003,"age group:  35 -  39",3,0,1.36982303853268
22593,"Cohort_covariate during day -99999 through 0 days relative to index:  Thrombophilia  ",456,-1,-1.09203137667814
6003,"age group:  30 -  34",3,0,0.997206148101386
22591,"Cohort_covariate during day -99999 through 0 days relative to index:  Atrial_fibrillation  ",456,-1,-0.967061996483928
8507001,"gender = MALE",1,8507,0.584014255825204
22608,"Cohort_covariate during day -183 through -4 days relative to index:  Hormonal_contraceptives  ",456,-1,-0.535148302869384
22605,"Cohort_covariate during day -183 through -4 days relative to index:  Coxib  ",456,-1,-0.473703976710849
22590,"Cohort_covariate during day -99999 through 0 days relative to index:  Autoimmune_disease  ",456,-1,0.465526722541344
5003,"age group:  25 -  29",3,0,-0.410931213475181
22617,"Cohort_covariate during day -99999 through 0 days relative to index:  Renal_impairment  ",456,-1,0.353953004560218
22612,"Cohort_covariate during day -99999 through 0 days relative to index:  Obesity  ",456,-1,0.33830264613786
22614,"Cohort_covariate during day -99999 through 0 days relative to index:  Malignant_neoplastic_disease  ",456,-1,0.318419044273621
22592,"Cohort_covariate during day -99999 through 0 days relative to index:  Asthma  ",456,-1,0.245964130256442
22611,"Cohort_covariate during day -99999 through 0 days relative to index:  Heart_disease  ",456,-1,-0.206360593899278
22610,"Cohort_covariate during day -183 through -4 days relative to index:  Lipid_modifying_agent  ",456,-1,0.201521944195673
22616,"Cohort_covariate during day -99999 through 0 days relative to index:  Chronic_obstructive_lung_disease  ",456,-1,0.191819628920748
22615,"Cohort_covariate during day -99999 through 0 days relative to index:  Dementia  ",456,-1,-0.159107944028871
22606,"Cohort_covariate during day -183 through -4 days relative to index:  Antiinflammatory  ",456,-1,0.134026178056211
22604,"Cohort_covariate during day -183 through -4 days relative to index:  Corticosteroids  ",456,-1,0.122689071443455
22603,"Cohort_covariate during day -183 through -4 days relative to index:  Antithrombotic_agent  ",456,-1,-0.0560546396353957
22598,"Cohort_covariate during day -183 through -4 days relative to index:  Sex_hormones_modulators  ",456,-1,0.021849384995855
22613,"Cohort_covariate during day -99999 through 0 days relative to index:  Diabetes_mellitus  ",456,-1,0.0212421122002402
22609,"Cohort_covariate during day -183 through -4 days relative to index:  Antineoplastic_immunomodulating  ",456,-1,0.0111455925975212
22618,"Cohort_covariate during day -99999 through 0 days relative to index:  Hypertensive_disorder  ",456,-1,-0.0102676532945865
21003,"age group: 105 - 109",3,0,0
4003,"age group:  20 -  24",3,0,0
20003,"age group: 100 - 104",3,0,0
8532001,"gender = FEMALE",1,8532,0
22594,"Cohort_covariate during day -99999 through 0 days relative to index:  Antiphospholipid_syndrome  ",456,-1,0
